User_ID,Transaction_ID,Date_Time,IP_Address,Latitude,Longitude,Amount,Merchant_Category,Payment_Method,Device,Location_City,Suspicious,Risk_Profile,Transaction_Frequency,Location_Match
335,7e1e35dd-6db4-481c-8a55-b7c426696e53,2024-11-10 03:02:48.771786,205.55.16.226,-76.213747,-178.879410,2617.48,Fashion,Debit Card,Mobile,Thompsonberg,0,Medium,17,1
207,5de470f7-d7f4-4848-bbd3-d5384a9ab305,2024-08-25 19:17:28.292013,219.110.152.154,88.7936445,127.088690,401.45,Grocery,Credit Card,Desktop,North Frederickport,0,High,50,1
275,ff0e88ea-09f8-4e6f-9997-b85154842b4d,2024-07-23 05:06:02.512051,196.0.55.221,-38.393782,-88.767171,923.11,Electronics,Cash,Tablet,Hollowayfort,0,Low,34,1
411,4a9b0dc7-97e7-4b55-846f-c2131b87a428,2024-08-03 14:59:02.542987,12.141.22.12,-52.7905485,-145.134250,256.7,Fashion,Net Banking,Tablet,Obrienview,0,High,26,1
217,b32f7256-c6ac-4caf-a4ba-0ef5284af9d8,2024-06-29 09:32:48.789198,23.41.77.166,-13.8456595,-162.802019,2416.99,Grocery,Net Banking,Desktop,Phelpsburgh,0,Medium,34,1
255,73d79809-cf6d-4802-b900-4406b1e58a88,2024-05-05 16:37:21.868409,12.178.205.196,85.4197295,35.335717,727.49,Travel,Credit Card,Mobile,Romanbury,0,Low,50,0
481,4f2ffeb3-d8dd-4b26-bc0e-a898cb5475bf,2024-08-21 10:18:52.075244,101.236.45.199,-50.078034,-96.667392,356.71,Food,Net Banking,Mobile,North Brianville,0,Low,37,1
185,72ec6f04-ff8b-4891-9b90-8e3f25ce5ac5,2024-02-14 04:24:49.965600,185.10.9.141,-0.6839515,-8.227943,4390.29,Electronics,Cash,Mobile,Lake Timothy,0,Low,7,1
248,a4f19126-ee0c-4cb5-9f63-ed1f68edeed7,2024-08-22 03:14:57.568276,147.92.233.224,-33.6897915,74.062497,244.43,Electronics,Net Banking,Mobile,West Ericborough,0,High,41,0
75,08087cc4-0c85-4251-90e9-00ff58578862,2024-10-21 16:42:10.804967,166.59.162.75,-39.920014,87.156054,927.2,Fashion,Debit Card,Mobile,Barrettfurt,0,Medium,44,1
296,52d61c9a-dcd1-4d00-b58a-4ffcc8a22fe0,2024-06-06 12:38:10.529800,166.193.240.101,86.7391975,-10.999280,228.88,Electronics,Cash,Tablet,North Misty,0,High,6,1
103,6a71efda-4027-48b2-b44c-52552a07a49f,2024-02-02 15:49:27.849224,218.180.175.90,-50.2265145,-157.437747,1483.77,Travel,UPI,Mobile,East William,0,High,9,1
138,e84543c7-4721-4be9-b502-0e2a7ecfc226,2024-03-11 20:41:48.057847,96.78.190.100,-87.523646,159.054361,635.6,Food,Credit Card,Tablet,Jenniferstad,0,Low,10,1
11,7b98ac6e-1ac6-42bf-80b3-647856516ab6,2024-09-27 07:51:10.052946,194.206.141.233,-33.3435385,-100.647342,1229.99,Grocery,Cash,Mobile,Erinhaven,0,Low,32,1
137,e3bbeeb7-6404-45a1-87e7-099b46008f33,2024-07-04 05:57:14.051895,140.150.24.17,26.752689,-158.833739,3421.89,Travel,UPI,Tablet,Maynardshire,0,Low,16,1
367,ff2da318-89ee-49ed-8a4a-1b648c1043d4,2024-09-21 19:02:33.469546,85.73.104.52,-85.1910055,38.687008,1911.32,Grocery,Credit Card,Tablet,South Mariachester,0,Medium,4,0
284,e265edda-ea02-4c7d-b6aa-c248edd61dd7,2024-08-01 06:51:33.749091,117.10.249.181,68.616811,-60.331720,21.93,Electronics,Cash,Desktop,Bakerton,0,Low,24,1
348,e78579d2-ab1e-4fcf-babe-bcc1d115a0ca,2024-07-22 01:21:14.330505,32.70.52.169,52.4701905,-56.937994,2054.53,Food,Cash,Tablet,East Stephaniemouth,0,High,39,1
209,6e152f71-0093-4ba0-a5a0-7e433d2dca86,2024-01-17 17:37:45.002052,81.131.59.34,53.682126,113.424608,121.0,Food,Cash,Desktop,Smithport,0,High,45,1
147,0d1b293b-a9ce-4593-99a9-a788c4d6afc4,2024-06-23 00:02:22.687669,146.103.86.12,-58.895940,-53.924776,493.02,Electronics,Debit Card,Mobile,Castromouth,1,Low,12,0
394,33440c51-a7f6-45fb-8b89-43fd2d5f62b0,2024-01-05 23:29:54.378596,26.133.82.203,83.635590,-48.146485,2997.2,Grocery,Net Banking,Desktop,Smithberg,0,High,48,1
126,4218f371-bb23-4712-bfd9-5996ee5b6379,2024-02-29 05:15:13.505429,48.116.52.13,21.5552385,-93.101286,1966.34,Grocery,Credit Card,Tablet,Harrisburgh,0,Medium,9,0
397,ee869beb-c3dd-4d6a-98fc-98995c86a6f9,2024-04-11 04:14:24.479029,198.72.199.140,-69.5383005,-96.479735,895.98,Food,Net Banking,Tablet,Port Sharonbury,0,Low,33,1
309,cb5f8951-c534-4723-8756-94ac10e436c9,2024-09-22 17:31:48.125295,124.183.68.9,-59.5672685,62.285330,2735.1,Grocery,Credit Card,Desktop,Davidside,0,Medium,13,1
460,7b32aadb-1f41-4851-82c2-73a9771db808,2024-08-22 00:58:15.134754,124.85.68.59,5.6325635,-130.591715,364.6,Food,Credit Card,Mobile,Gregoryborough,0,High,30,1
159,b9ae4292-4012-4516-b1e7-a2808b991282,2024-01-07 09:16:09.239064,210.195.252.172,-72.9723395,-92.870076,3912.35,Grocery,Debit Card,Tablet,West Ethan,1,Medium,20,0
114,31b5276f-88e9-41fd-b085-0679d0b21f98,2024-06-16 17:08:39.057083,219.62.134.178,-82.003548,2.633160,1204.11,Grocery,Credit Card,Tablet,Sparkschester,0,Low,32,1
218,c69ee73d-832d-40cc-8ea9-93a01a8385f9,2024-10-11 10:13:44.541694,100.176.173.65,76.718572,162.249427,1124.06,Travel,Net Banking,Mobile,Ayalaland,0,Medium,19,1
159,3a0c5dc9-bea1-4713-be36-b4bff9e421bc,2024-10-19 09:07:12.703232,207.244.122.248,59.6414295,65.808056,4891.13,Fashion,Cash,Desktop,Morrisstad,0,Medium,35,1
276,09502a6c-0abe-41af-a664-780332f9130d,2024-06-07 16:21:39.824300,86.191.57.169,-85.404029,176.793798,1671.63,Fashion,UPI,Tablet,Deborahchester,0,Low,15,1
419,f836a3b0-01e7-419c-9667-a724bfee7aef,2024-04-20 10:09:31.216089,20.74.97.84,-64.2362755,139.249478,2892.22,Food,Cash,Tablet,New Derekfort,0,High,15,1
354,b9d4d2d3-8d35-450c-bf02-bf748db7c020,2024-09-23 19:54:01.369036,66.20.39.101,81.2833745,-9.775998,4332.25,Grocery,UPI,Desktop,West Amanda,0,Low,30,1
409,dbd0f097-09f7-4468-8b1f-a0286cf6c879,2024-02-07 08:08:47.520561,205.24.105.61,-20.668115,23.786081,700.8,Electronics,Credit Card,Tablet,West Matthew,0,Medium,4,1
233,f9a21729-130b-42a3-bb37-2648697ac96d,2024-07-05 00:40:53.028716,83.188.148.253,-9.5176455,38.437142,2014.29,Grocery,Net Banking,Tablet,North Tinamouth,0,High,33,1
299,de97df42-17d3-4848-b638-8b9c2f4d7d4a,2024-02-18 03:33:27.891133,9.154.26.45,7.316487,-119.132698,676.95,Travel,Net Banking,Mobile,West Katrinamouth,0,Medium,24,1
243,938fb1ef-2ec0-4db7-9fac-9217e36ebb7f,2024-03-15 09:14:47.104562,163.180.77.171,-76.825536,-31.547194,665.92,Electronics,Debit Card,Tablet,Mckenzieside,0,Low,47,1
73,dbf7fa26-e9b8-4caf-8a93-0d39c13d3c53,2024-01-28 21:51:36.807382,185.130.182.253,58.2748185,173.207217,4398.13,Fashion,Net Banking,Tablet,Craigfurt,0,Low,50,1
67,4fd82aba-0a6d-44ac-ae48-1499c096dbe4,2024-11-17 22:11:54.474992,53.84.61.58,-17.777928,-152.054008,1042.37,Fashion,Cash,Tablet,North Clinton,0,Medium,14,1
168,1b59200c-0106-4378-969b-1badf1d799af,2024-11-08 07:29:56.391024,87.28.185.114,18.9817585,110.964928,2419.53,Food,Debit Card,Desktop,West Erikside,0,High,41,1
90,14fe88bc-3f61-4028-8b4a-9aa4e52053b6,2024-04-27 01:01:14.080144,96.212.187.201,79.339521,-170.956146,2969.31,Grocery,Debit Card,Tablet,Robinsonberg,0,Medium,40,1
96,d27a1a33-f511-4f36-bce4-808b2b5bce12,2024-10-29 15:36:45.855342,14.134.205.39,-88.5809185,100.770129,2359.23,Fashion,Cash,Mobile,Barbaraborough,0,Low,46,1
33,0f32fb39-3ce7-4807-8c2d-23a97e1e7e84,2024-05-30 13:23:43.196503,152.220.56.61,-38.333748,103.350347,1051.33,Fashion,Cash,Mobile,Maxfurt,0,Medium,42,0
473,e926aa56-695a-4210-973c-b616f945cfd4,2024-07-21 14:59:39.403877,120.255.71.223,22.803070,-43.098304,1774.8,Electronics,Cash,Mobile,Smithville,0,Medium,23,1
334,bf2d57e1-30f0-4f6b-973a-905867d1cb6f,2024-03-29 14:51:16.081586,75.204.133.48,82.0189585,131.494713,1306.55,Travel,Net Banking,Mobile,Lake Johnton,0,Low,34,1
382,beb07722-3fff-4c75-bf86-6deb3b195b02,2024-01-17 07:32:33.361483,89.67.18.128,-54.3082665,-62.889303,3981.42,Travel,Debit Card,Mobile,Susanshire,0,Medium,47,1
252,b79ccfc9-35cf-4e16-a6df-d69300b8a88f,2024-02-08 19:27:49.003875,154.116.108.13,-61.2898475,3.264636,2441.4,Fashion,Debit Card,Desktop,South Drew,0,Medium,7,1
465,1f8cedcd-c91c-4aae-a5e0-ecfdb96ca7ff,2024-10-31 09:27:10.542169,58.79.230.241,11.663120,174.077224,2096.08,Fashion,Net Banking,Tablet,Scottborough,0,Medium,35,1
464,34efa156-255a-4787-a292-bd6cdb95e988,2024-05-16 08:44:34.855612,97.241.48.157,41.510108,82.483443,1441.63,Grocery,UPI,Mobile,Samuelview,0,Low,12,1
125,289a580f-76ad-47f1-aeec-50cb00c85e9a,2024-01-22 12:19:49.304081,209.232.46.38,33.144125,101.471752,1428.84,Fashion,Cash,Tablet,Jamesville,0,Medium,1,0
447,488fedb6-2404-466d-8986-9729e19d4f0a,2024-04-07 20:46:28.893112,32.225.145.146,37.032774,104.322733,2924.55,Fashion,UPI,Tablet,New Shawnport,0,Low,33,1
331,336fc177-7308-45d1-b96c-c19ca4ed91b8,2024-08-29 04:46:51.691881,125.232.71.125,14.849521,-35.238400,2358.78,Grocery,Cash,Tablet,South Jeffrey,0,Low,16,1
288,c7f020cf-0463-4a5e-a22c-2fd2e7a166d2,2024-03-23 03:09:57.894593,23.1.1.183,58.1083395,93.641873,2753.11,Electronics,Cash,Tablet,North Joseph,0,Medium,8,1
164,b09dcd19-413b-4e20-85a3-a4735eeefb7f,2024-02-04 15:03:59.331424,217.237.76.145,18.3713515,-169.101753,4482.98,Electronics,UPI,Tablet,New Susanville,0,Low,37,0
282,40898b7c-4866-4469-a616-29803dc0f8cf,2024-10-10 16:34:36.969394,181.218.180.44,78.448439,86.844543,4308.46,Fashion,Net Banking,Mobile,East Susanmouth,0,Medium,19,1
144,8dca94bd-c50a-4d22-b08c-19fac4bbf711,2024-05-27 01:20:03.619589,62.201.4.250,-38.079445,-79.405494,2985.13,Food,UPI,Mobile,Lake Kirkchester,0,Medium,46,1
144,459df649-cdf9-41d6-b22e-d234404c86f1,2024-07-24 09:05:30.807340,150.215.62.183,-64.2060555,23.968809,3749.55,Grocery,Net Banking,Mobile,Weberbury,0,Medium,9,1
467,560dcb39-db98-4c39-8bb9-c606532086af,2024-05-05 00:53:16.357406,186.171.115.172,42.379092,-57.820162,904.74,Grocery,Cash,Desktop,Bernardtown,0,High,15,1
295,90ae41e4-1a6a-4169-9386-5151b0921979,2024-11-09 21:31:50.853281,112.179.184.26,-34.981643,70.763208,1235.04,Electronics,UPI,Desktop,Nicholsland,0,Low,4,1
24,f9d65e8e-fd61-4e15-ae53-719c1a44fca1,2024-07-11 04:43:19.144292,183.16.60.226,-32.411537,-62.709565,2940.37,Food,Credit Card,Desktop,Collinview,0,Medium,48,1
376,68bd47aa-9666-400e-ab0f-61a402fea0e2,2024-02-12 03:22:20.050864,126.230.81.5,-33.874323,-129.811720,408.79,Electronics,Cash,Tablet,Sandraville,0,Medium,50,1
212,ca857fe4-4014-40f8-8e2f-baf417f04802,2024-07-28 15:05:53.820031,183.183.254.9,-78.1430575,75.557247,2590.87,Food,Net Banking,Tablet,Ambertown,0,High,49,1
72,d12b32e6-7d53-4cdc-9790-6117ed1d4adb,2024-12-13 15:33:02.965495,165.74.186.87,-63.131343,-132.374081,2002.16,Electronics,Cash,Desktop,New Joshua,0,High,38,0
31,ef4589fb-5955-4d44-b245-e6566d56ccd8,2024-05-05 01:02:52.219054,21.65.230.60,-82.779256,-127.649087,3247.24,Travel,Cash,Desktop,Lake Joshuaburgh,0,High,44,1
161,bccb296d-3bf5-400a-a82e-25e3d2832c0d,2024-01-16 20:06:23.236711,107.88.90.192,-36.9451625,-108.795795,4663.83,Grocery,Debit Card,Mobile,Stevenmouth,0,Low,19,1
239,080fc9b3-226f-43e7-9e5f-992d39c29259,2024-02-11 07:10:51.857503,214.136.130.28,8.419823,156.688157,4430.97,Electronics,Credit Card,Tablet,Marychester,0,Medium,3,1
131,d568192f-1032-4480-b01b-56582767ec01,2024-11-11 17:31:05.022521,16.62.114.40,-43.996833,21.077294,3315.47,Travel,Cash,Mobile,New Gregorychester,0,High,27,1
263,28542b64-c3b0-4e86-95b7-3e011bc841bd,2024-03-15 04:49:45.896720,105.188.43.75,26.6670045,-56.918520,4984.75,Food,UPI,Desktop,West Jennifer,0,Medium,43,1
157,ad592953-e242-47fc-8e14-4e1fb6b6815c,2024-07-04 23:52:11.092904,218.143.195.135,31.616069,-95.498045,4398.88,Fashion,Credit Card,Mobile,South Roger,0,Low,2,1
69,71f07cbe-cb72-4b16-9631-51519c672338,2024-04-07 19:29:26.752270,121.182.146.193,-84.6238425,-74.628536,4487.03,Food,Net Banking,Desktop,Phillipsside,0,High,7,1
179,dfedf5fa-174d-45c0-ad60-18d977019d44,2024-07-22 16:48:56.808047,162.7.73.90,-75.560268,-56.660447,691.49,Grocery,Net Banking,Desktop,New Timothyshire,0,Low,32,1
28,229da816-d113-4946-bcd4-2854b6630e4c,2024-01-19 12:14:37.533251,107.181.116.93,-56.062493,-50.891721,3374.79,Grocery,Credit Card,Mobile,New Micheleside,0,Low,37,1
412,89fc17cf-3dd2-4956-92fc-ff49e2696a73,2024-07-12 11:54:42.391509,37.252.128.167,-20.2985265,-39.801426,3800.27,Grocery,UPI,Tablet,Anaburgh,0,Low,13,1
160,d9a9a834-7d91-4485-ad7f-1aa30b44cceb,2024-10-20 13:37:39.978488,78.28.204.215,80.791895,-132.012819,1049.24,Electronics,Net Banking,Tablet,New Scott,1,Low,44,0
35,8bf640ea-a244-496a-b88e-33d16c1036cd,2024-01-29 02:00:42.956632,190.191.175.176,-45.8062275,-31.656517,3228.37,Travel,UPI,Tablet,Anthonytown,0,High,17,1
366,aa35b738-c67a-46e3-86fe-8fcfc7b13265,2024-08-30 01:24:15.846944,208.248.155.35,-67.549724,-6.860952,3909.67,Fashion,Debit Card,Tablet,Port Judy,0,Medium,40,1
405,1527690a-14c0-4edd-95f9-a545a3150039,2024-08-29 00:47:27.938288,19.36.243.104,27.837542,109.390246,4828.23,Fashion,Net Banking,Tablet,Briantown,0,High,14,1
488,5a744822-fd07-4913-a657-abb6b81f2807,2024-04-19 14:35:55.943866,146.141.24.121,-11.579822,-39.981882,3358.87,Travel,Credit Card,Mobile,North Amy,0,Low,45,1
242,938df7c1-ab0b-44fc-99b0-6cf925dfa1fb,2024-07-08 04:47:18.204243,36.231.19.245,-49.579727,-85.658378,1034.88,Fashion,Credit Card,Mobile,Walterton,0,High,33,1
236,0a568d1c-7808-46ff-a123-53195069c057,2024-06-26 16:23:54.791278,17.105.165.188,70.8496525,-153.772167,2137.91,Fashion,Cash,Desktop,Lake Josebury,0,Medium,5,1
56,576bd523-a2fc-4b34-9868-ffda60bdc662,2024-02-01 01:45:06.682416,184.205.115.34,52.2802475,-99.491585,1161.89,Fashion,UPI,Desktop,Grayville,0,Low,5,1
431,cc361369-2636-4245-a9b8-8f333c5d815e,2024-04-04 09:22:15.202913,117.37.112.109,9.204697,175.045570,993.96,Food,Net Banking,Mobile,West Kyleburgh,0,Low,47,1
494,bac70b9c-6015-4570-93aa-d0c7c8feedd7,2024-01-15 16:05:49.521296,191.8.89.120,-75.7630635,38.362530,1851.79,Grocery,Credit Card,Desktop,East Robert,0,High,2,1
244,75c41c37-8eea-487f-9d3c-c9cadb247ea2,2024-08-04 13:19:03.284680,160.69.155.225,77.610598,161.581419,4230.77,Fashion,Cash,Desktop,East Caleb,0,Medium,13,1
55,ed9a7dd6-0c07-4053-8d4f-75e6448f3dbc,2024-02-12 21:18:28.343240,39.243.242.227,59.1946645,104.160207,1884.01,Food,Cash,Mobile,West Connieview,0,Low,46,0
216,2d6d0a43-a4ce-48ef-9b60-cc10f64f98b4,2024-07-10 19:33:11.798478,23.247.239.0,48.4223275,-75.924244,2431.38,Grocery,UPI,Mobile,Robbinsborough,0,Medium,32,1
235,66534f79-106d-4d9c-a5d2-74e88740108c,2024-04-03 19:50:03.410554,105.12.105.197,-52.016128,34.792733,1585.4,Travel,Credit Card,Desktop,Jessicahaven,0,Low,46,1
40,aabf222f-ab64-4937-a52a-ea2492489bee,2024-09-12 22:57:39.870111,42.38.98.176,-84.4408695,-49.692722,1513.03,Fashion,Net Banking,Mobile,Avilaberg,0,Medium,30,1
203,d85483ef-b9a8-43f3-b8e5-57705e460f1c,2024-07-04 02:28:18.307310,100.207.64.246,-22.394550,-135.886243,3823.49,Electronics,Cash,Mobile,Marksfurt,0,Medium,1,1
341,a1b2a7e5-fb72-425b-b209-329d4aa7f4e2,2024-05-16 14:22:31.112535,55.234.32.108,-11.9894645,-157.280054,4725.18,Food,Debit Card,Tablet,South Kristina,0,Low,6,1
137,5705b300-5e79-4796-acfe-02eab89b9722,2024-07-09 09:50:51.037376,97.136.139.91,-83.755091,178.986452,2503.4,Electronics,UPI,Mobile,South Nicholaschester,0,Low,38,1
340,4a64cfcc-dcf3-45c6-87a0-29aecac6a853,2024-06-28 17:28:31.228900,203.133.194.8,-29.369452,-121.499762,600.64,Travel,Net Banking,Mobile,Johnhaven,0,Low,49,1
148,fb780253-d496-4e60-adaf-33de84cc98eb,2024-04-06 12:01:26.099696,180.75.206.185,35.0057465,147.542384,4307.23,Grocery,Credit Card,Tablet,Lake Haleyton,0,Medium,39,1
144,0eb9daed-a39a-44df-afd3-ec8b4a298783,2024-12-13 22:51:30.742743,45.24.209.213,-31.982114,-67.827709,1644.78,Travel,Credit Card,Tablet,Jameshaven,0,Medium,15,1
420,e22bc2f8-50a8-4d59-964d-992141f9bf45,2024-09-05 08:42:50.981748,46.51.67.59,-52.0389115,-125.144860,4059.92,Electronics,Net Banking,Mobile,North Jennifermouth,0,Low,24,1
473,e0ebb3c7-b8a3-43fa-b769-44b886b5ca8f,2024-10-02 20:45:07.561233,5.150.197.127,-25.281199,138.535016,4292.67,Food,Cash,Tablet,Lake Erikafort,0,High,24,1
126,a4df08c5-67ad-4841-a27c-27df377f0ac2,2024-04-23 04:09:59.700280,118.129.160.53,-80.669863,-138.746509,3710.15,Electronics,Credit Card,Mobile,Port Cherylhaven,0,High,14,1
71,53d32d79-f632-490a-8226-64f47f258778,2024-12-13 08:31:46.529762,90.15.134.22,58.3239625,101.574874,4365.34,Grocery,Credit Card,Tablet,North Rhondaborough,0,High,27,0
464,cf89321c-ff4c-429e-86cd-3e3bd2026202,2024-01-11 07:11:58.698417,90.143.187.83,-59.9313025,115.139648,3587.61,Travel,Cash,Desktop,Port Carla,0,High,4,1
300,b03ac41d-3e90-41e8-835b-d879eca0a912,2024-05-12 04:30:45.235294,31.234.78.4,-19.1633325,-27.717007,1917.6,Grocery,UPI,Mobile,Lake Rebeccatown,0,High,30,1
160,36b528a4-ae1c-44c6-9efd-a9e9e1dd2f7f,2024-05-17 06:11:17.808511,150.33.119.41,-54.049433,-148.890991,2745.0,Food,Cash,Desktop,West Cassandraville,0,Medium,9,1
169,c5991a45-a3a8-48d7-86a5-6845deef7995,2024-07-20 11:12:58.865562,82.180.30.12,-29.375440,-55.795179,2556.06,Food,Net Banking,Mobile,Morenomouth,0,Low,16,1
484,23a8bfbe-9628-4af2-86c0-965dd68b717e,2024-09-22 01:19:44.507548,42.235.31.34,-47.673607,-64.258364,4143.72,Grocery,Debit Card,Desktop,North John,0,Medium,38,1
174,6b13ad0a-5673-48bc-95cf-185a4667b057,2024-01-27 21:19:09.871795,120.74.183.135,-11.0938305,-110.178621,527.9,Travel,UPI,Tablet,Shepardton,0,High,47,1
237,0570ea72-a167-40f7-9de8-f62bd45f8e7f,2024-09-29 14:05:31.670135,63.131.20.161,16.165297,50.140196,3485.42,Electronics,Cash,Mobile,Burchton,0,High,3,1
203,1dd3c5d2-1892-4ebd-b195-6d6084f36ac6,2024-09-18 11:44:36.191440,33.38.102.186,-78.683160,-76.416894,3627.13,Fashion,Cash,Mobile,New Nicolestad,0,High,30,1
286,9b805cc7-e271-4ff8-a5d8-350a63fdb07a,2024-01-31 23:09:18.693788,208.223.100.85,13.692354,-97.326273,4432.02,Electronics,Net Banking,Desktop,Jonesborough,0,Low,44,1
345,c4811514-2cee-4a3a-b3e9-d42f19960b40,2024-03-17 14:10:01.986018,219.98.172.233,-76.027379,50.743598,3396.13,Fashion,Net Banking,Desktop,South Ashley,0,Low,17,1
158,7c3aaa22-d8f1-48fb-a05a-53c47c4243c7,2024-05-28 17:15:12.980480,2.146.4.161,76.746379,-66.796145,1244.71,Travel,Credit Card,Desktop,Kellyton,0,Low,35,1
357,e577e1b6-4dd3-4982-bdfa-45fa1da6f0f0,2024-07-13 06:51:35.836863,167.40.172.95,-37.9049485,3.936956,3877.75,Fashion,Cash,Mobile,Johnside,0,Low,23,1
255,22f15aad-8752-49fb-a4cb-277fbc95a041,2024-05-22 18:10:09.243295,101.191.164.151,74.955880,-113.354385,54.57,Electronics,Net Banking,Tablet,North Elizabethmouth,0,Low,35,1
474,9b0dfaab-049f-42c7-b1a7-d537b0ec7074,2024-10-15 02:04:40.586827,9.9.149.150,-12.328307,-26.581399,1846.31,Grocery,Net Banking,Tablet,North Jennifer,0,Medium,19,1
226,9538e035-4157-4bec-bdec-c58d73fee1a3,2024-10-09 20:31:11.018044,58.237.94.189,77.6336215,127.474161,2603.2,Fashion,Credit Card,Tablet,Kaneport,0,Medium,33,1
215,9acb0045-a449-4efa-8d7d-a747d48d5f9a,2024-09-23 02:19:54.532875,190.153.53.123,-65.9335055,100.360656,2528.1,Food,UPI,Mobile,Dustinstad,0,High,17,1
477,f3b20598-a303-414f-a254-4d22944baabb,2024-07-18 06:31:09.296932,105.165.168.151,-10.970588,-168.578952,4913.71,Electronics,Cash,Tablet,Ashleyborough,0,Medium,36,0
188,30bc76c4-e3fa-4893-acd4-e76df40ab6cf,2024-02-07 23:07:09.059424,170.228.97.109,-10.964105,-104.144318,3316.07,Travel,Credit Card,Tablet,Powellside,0,Low,50,1
218,6866d52e-0e05-426a-b001-e73cf5ebb7f9,2024-08-06 00:01:05.378746,94.69.67.166,-48.392286,33.671287,2111.54,Fashion,Cash,Tablet,South Kathryntown,0,Low,29,1
485,bfd096b4-2c85-4b3f-b126-36bba455ea22,2024-03-16 15:29:13.924025,2.233.149.194,49.5847665,145.736265,4101.45,Travel,Net Banking,Tablet,West Elizabeth,0,Low,7,1
144,a672d32f-5c9f-4999-a869-839a9a36e49e,2024-03-26 11:23:29.958161,200.141.216.253,86.431666,121.266877,2290.69,Travel,Credit Card,Mobile,Port Loriport,0,Low,34,1
231,583d2337-e5b2-4a6d-80c9-578ed3f8b32d,2024-12-02 08:29:08.741201,211.197.15.146,-51.759686,124.012729,2564.86,Grocery,Credit Card,Desktop,Petersonside,0,Medium,24,1
22,25b1ad19-c8b9-4543-9956-3604cdf94cb5,2024-05-22 07:51:27.193859,180.177.12.55,26.5400645,174.827976,4978.68,Travel,Credit Card,Tablet,Claytonside,0,High,26,1
42,583f66bd-60d8-439e-92aa-71d561e72ff5,2024-05-22 13:41:35.825394,77.221.76.234,-85.9914275,121.610889,1725.74,Fashion,Credit Card,Desktop,Stokesville,0,Low,38,1
238,e1dd8d91-af88-439f-94a3-218dac08f401,2024-02-21 01:17:21.598637,98.130.114.91,63.412747,0.846300,2094.06,Food,Cash,Mobile,West Meganview,0,Low,19,0
499,3d980395-2621-4899-8a9d-a702660f44e6,2024-07-24 21:01:21.237010,184.179.106.173,78.0516765,-158.223401,4575.09,Fashion,Cash,Desktop,Port Susanfort,0,Medium,32,1
475,01aadb80-0040-4b20-b946-ad23c098e2b4,2024-08-21 22:35:57.454158,14.64.50.79,14.498242,-146.389219,839.91,Electronics,Credit Card,Desktop,North Marthafurt,0,Medium,30,0
291,14ca728c-1336-4b28-b3ba-1e1b80ff8beb,2024-08-22 03:38:01.073829,165.91.130.54,-83.158834,-154.275215,3620.42,Electronics,Cash,Desktop,South Allisonview,0,Medium,47,1
278,9b45caa9-a13e-432a-8b04-50671481b96b,2024-01-26 15:12:03.864400,177.189.4.182,31.638010,38.931149,596.58,Travel,Net Banking,Mobile,Port Crystal,0,Medium,13,1
187,f30d6ea3-951c-4200-9f30-f2f53226786f,2024-06-04 07:40:23.676667,41.49.135.228,-76.4979185,17.762337,1874.75,Electronics,Debit Card,Tablet,Lake Joshua,0,Low,15,1
194,70ce68ab-7ec9-4f95-a54d-ce58044e2d9b,2024-06-04 02:28:15.682819,126.83.26.152,-74.381890,61.068506,553.91,Food,UPI,Tablet,Lake Richard,0,High,50,1
263,214990ed-abe0-4080-a961-a383dceea2eb,2024-07-27 22:11:04.607560,37.228.119.143,42.095505,155.753530,1164.41,Grocery,Cash,Desktop,Livingstonton,0,Medium,46,1
479,b30408fa-90bf-447e-a935-72d3fb6333cb,2024-11-22 16:57:00.763732,80.221.239.132,-83.897101,33.287485,195.75,Fashion,Debit Card,Desktop,Carlosborough,0,Low,44,1
55,3b6bc3b7-7430-4740-b3e1-f2af32ccea25,2024-02-01 05:56:30.556249,84.27.218.240,6.0673945,-88.061665,1706.88,Electronics,Net Banking,Desktop,West Ruth,0,High,17,1
30,8b7080c2-7799-425b-9bd4-a24e66bc6735,2024-11-20 20:13:47.689080,22.142.174.46,-45.9033365,-125.423551,2544.96,Food,UPI,Desktop,New Frankfurt,0,Medium,48,1
203,6c019c07-c016-415d-b807-ef3a1cd4aa85,2024-03-24 09:02:01.512885,13.21.135.65,-54.4708835,71.109403,50.54,Electronics,UPI,Tablet,Paynestad,0,Medium,7,1
473,37df79d8-30bd-473a-9f0b-2be660404c51,2024-06-05 18:47:08.025068,217.126.204.12,-7.563941,-37.944670,4944.21,Food,Credit Card,Tablet,Lake Susanshire,0,Medium,15,1
187,dd372743-240e-41db-8c3b-add852b19d01,2024-05-18 14:22:09.579156,9.131.35.118,25.7385625,-32.150161,3773.09,Travel,Cash,Desktop,Wandabury,0,Low,4,1
185,400840cb-ae9a-4f14-b473-b11a73a524c1,2024-10-18 12:00:29.489600,38.238.26.53,-51.9430345,68.681334,4960.69,Grocery,Cash,Tablet,Contrerasburgh,0,Low,29,0
449,039663d0-133e-471e-afc8-2f4dea489dae,2024-10-19 04:28:03.476218,159.117.248.92,68.106624,107.893801,3532.15,Electronics,UPI,Tablet,North Courtney,0,Medium,13,0
40,f942fcb2-ee3a-4a8b-84f9-00cb42d757a8,2024-05-27 02:31:28.974350,149.196.208.75,41.883909,145.609033,2018.0,Fashion,UPI,Desktop,Hallchester,0,Medium,7,1
