User_ID,Transaction_ID,Date_Time,IP_Address,Latitude,Longitude,Location_City,Amount,Payment_Method,Device,Merchant_Category,Suspicious
1,14a6a685-f4ff-49a4-9105-d39b3c105ec8,2024-01-22 01:14:07,13.157.137.234,63.818903,127.498461,Rodriguezton,1692.22,Credit Card,Tablet,grocery,0
1,d0650033-0a8a-4e76-b35f-9127f8f1b401,2024-09-18 07:29:38,98.3.233.51,69.214845,-152.172988,Janicebury,2961.7,PayPal,Desktop,fashion,0
1,aa61be5d-8618-42ec-8edf-bc88e95b0cd9,2024-10-30 14:26:05,198.149.94.208,-11.1362035,147.231028,Sullivanshire,5943.6,PayPal,Desktop,entertainment,0
1,992adc1f-ca49-4706-8877-b16a6c13f5d1,2024-09-30 16:54:16,128.111.146.20,-31.9719915,-108.471019,West Jeremy,8344.41,Credit Card,Desktop,entertainment,1
1,ae24fbe1-8228-4bde-96ed-b8a1a08950ba,2024-11-19 11:03:51,93.6.43.109,50.660415,19.897829,New Kelli,6754.75,UPI,Mobile,fashion,0
1,c3860dd5-850a-48ce-ab76-6cf0fc2bdb4a,2024-05-26 18:49:08,181.153.243.131,6.0803475,23.969417,East Tonyaland,1708.01,Debit Card,Mobile,fashion,0
1,4e63c5db-2645-4db9-89f7-9e1211dde18c,2024-08-25 11:58:04,220.248.177.83,-31.651879,-169.332190,Doylebury,6821.88,Net Banking,Mobile,entertainment,0
1,034008e9-d3a8-409b-a2dc-23e556725632,2024-09-19 16:37:08,135.108.9.181,-34.328243,-70.456599,Ericville,493.05,Credit Card,Mobile,grocery,0
1,0992ea28-ca83-4d01-b7f4-39fcd2e267a5,2024-01-08 22:29:01,55.174.218.184,-66.837486,86.675160,Bestshire,9574.22,UPI,Tablet,electronics,0
1,96703e41-a3e3-4d62-960f-720168b40153,2024-07-20 18:14:33,63.222.131.167,60.305481,39.898109,Kingfurt,3087.84,Net Banking,Desktop,electronics,0
1,ce071d4a-8510-4e93-a4c8-62c2faf7f5ff,2024-04-21 13:54:57,85.25.49.235,-3.2213535,78.510674,North Andreamouth,5932.82,PayPal,Mobile,electronics,1
1,8c1aafa7-a940-482e-b791-cdce193921ed,2024-01-29 22:11:19,2.152.107.48,-82.0961475,-55.716270,South Heather,2498.52,Credit Card,Tablet,electronics,1
1,23dd12a1-5ca3-4570-a02a-3d249d9dd978,2024-06-05 04:12:53,53.241.169.151,47.534190,22.538811,Normanstad,3971.8,Net Banking,Desktop,electronics,0
1,07422c97-9a9e-416e-819f-95ccea5ccb5a,2024-09-29 19:07:11,212.197.2.250,18.556191,2.180303,New Stevenland,666.6,PayPal,Tablet,electronics,0
1,c4b16f44-b661-4b30-bf3e-65c1460ef541,2024-08-25 22:39:16,95.161.38.114,-14.100824,86.563752,East Calvinmouth,159.56,UPI,Desktop,food,0
1,9aa2669c-927e-445e-ad59-018f05cf4f53,2024-11-20 00:35:53,145.129.61.191,-51.695742,-168.266750,Cartershire,5926.31,PayPal,Mobile,grocery,1
1,7f82ba25-8751-475d-b78c-b7b4718d5c33,2024-10-21 11:28:35,118.248.150.56,52.2934725,-133.495028,South Gabriel,7329.47,Net Banking,Tablet,electronics,1
1,a922a000-74a0-4190-bde7-1a3cb9f86668,2024-06-19 22:58:52,4.76.84.193,-29.925659,10.319613,Josephfurt,7048.97,UPI,Tablet,food,0
1,f17e9374-e396-4fcd-aa4a-9c0bb84b5259,2024-06-06 11:55:10,152.156.168.215,50.7113245,45.826094,Brownmouth,1670.87,Debit Card,Tablet,grocery,1
1,f05d5dab-a6e1-452f-844c-b305fd39df05,2024-07-24 12:21:16,7.138.89.66,-70.349284,-112.607546,Houstonborough,8555.45,Debit Card,Tablet,grocery,1
1,824d4bfe-669e-452f-9e90-769c68cabad5,2024-06-06 00:48:44,191.122.10.194,-5.787362,-165.807751,New Betty,7502.81,PayPal,Tablet,food,0
1,e53edd96-89b7-4936-b340-68ce78f9be16,2024-06-23 16:01:03,213.33.34.16,70.765746,83.636524,Saraborough,663.79,Net Banking,Desktop,electronics,1
1,cd653f3d-fd17-4560-9b7a-6c348940df87,2024-03-24 21:34:25,3.151.73.131,-71.9882365,67.364564,Crystalbury,5608.7,UPI,Desktop,fashion,0
1,4e31dbd0-8069-4ba6-ae56-974f70424960,2024-04-23 07:59:59,81.133.117.196,-81.3718175,86.812712,Port Edwardtown,9804.68,Credit Card,Tablet,entertainment,0
1,83e4fc9d-2fe7-49d5-b9cc-ca936efd1b7d,2024-09-11 19:32:04,101.46.99.220,36.4122755,-120.051807,East Jeffrey,1244.57,PayPal,Tablet,fashion,1
1,8e2bd761-582e-4b7f-a315-e397bb70777e,2024-06-04 15:43:44,111.180.199.14,-31.7534245,111.834059,South Diamondport,2862.89,PayPal,Tablet,fashion,0
1,c340d479-1775-4a24-b355-39933adfde9b,2024-07-05 20:58:52,195.225.200.208,-32.331489,-104.922833,Davidsonchester,9015.49,PayPal,Desktop,grocery,1
1,ee9a2351-d94c-4df2-ac4e-a79c8997dd08,2024-08-16 00:48:22,130.8.186.92,-53.2441225,-113.455511,Port Kevinview,3416.98,UPI,Tablet,food,1
1,7ccd7082-d273-4a1e-a58d-9fe291df60a9,2024-04-24 12:09:35,104.198.58.190,-55.2377555,-175.740612,Christopherhaven,7659.69,Credit Card,Mobile,grocery,0
1,e7c92db5-fad1-4513-9139-690d59815669,2024-05-31 07:04:57,111.55.203.200,48.0482325,152.867649,South Jackfort,8934.93,UPI,Mobile,entertainment,0
1,4dd1c97b-c0d5-4ddc-bd05-bae3ca89d592,2024-02-29 18:16:50,107.207.243.212,-76.351978,83.484070,New Jamesview,9209.86,UPI,Mobile,electronics,1
1,38737732-c369-4fda-9948-d8eb36e1e7b2,2024-09-01 14:13:41,161.136.120.22,-85.535946,104.380489,Aguirrefurt,8926.48,Net Banking,Desktop,grocery,1
1,dfdaf9f5-c486-447d-9516-4876c6888cac,2024-07-31 00:22:39,153.167.90.58,-85.330723,-161.228127,Port Rachelville,2236.35,Debit Card,Tablet,electronics,1
1,e24b0583-0d9b-41b2-8e6b-da952047cc6b,2024-05-11 16:36:15,83.107.234.245,3.0942845,31.580084,Karenshire,5561.39,Debit Card,Tablet,entertainment,1
1,364540a4-8912-42d0-a9aa-e36a7ca1ab1c,2024-03-06 03:32:22,78.88.190.215,-18.2114095,-98.167420,Laneland,7642.38,Debit Card,Tablet,food,0
1,19d84819-76ee-4d54-808a-ca28813db34f,2024-09-02 19:21:37,102.75.234.83,55.420838,-51.824723,Fullerstad,5575.34,Credit Card,Mobile,food,1
1,9964b0fe-3eb0-4029-8511-4ce48caae974,2024-10-23 18:31:37,192.195.92.29,73.736279,-122.325470,Curtisfort,134.26,Debit Card,Desktop,grocery,0
1,a31d99f3-4853-47f4-939c-c1a8ae96b757,2024-06-05 10:12:32,101.250.27.115,30.7305225,-96.736454,Lake Ruben,802.42,Net Banking,Desktop,fashion,0
1,6cb1db03-e5f5-4d12-b505-5002954ad98e,2024-10-26 02:18:21,53.85.89.2,-49.012951,9.281181,West Alexshire,3267.44,PayPal,Tablet,grocery,1
1,a314d9d3-f8b3-48a1-b4ee-f932d029a91f,2024-07-20 12:17:22,75.21.225.13,-4.1331985,-7.643574,South Olivia,730.12,PayPal,Mobile,grocery,0
1,c33eb2a1-e804-47fe-89b7-b8f53a996fa3,2024-03-13 16:33:38,76.247.161.74,-76.832536,-60.504645,West Rebeccaburgh,8637.05,PayPal,Mobile,electronics,0
1,1bfcba5f-0c46-4e83-9d4e-a7628103c336,2024-11-02 07:19:42,67.36.186.144,32.109990,68.772994,East Kyle,9598.86,Net Banking,Tablet,fashion,1
1,b64f1f9d-04bc-4438-a3d3-409352171305,2024-10-21 21:32:43,183.88.220.28,-33.1038015,-163.097606,Zacharytown,6259.87,Net Banking,Desktop,electronics,1
1,f3fb789e-9c2f-46d7-a6d1-5cd82be781df,2024-10-11 05:02:29,113.143.251.219,-8.528124,-12.246568,East Victoria,6172.28,UPI,Desktop,electronics,0
1,1111a890-c634-4a0f-ac43-444a74ef1e5d,2024-08-04 01:05:29,111.128.124.42,-65.638535,-84.135963,South Ashley,324.27,UPI,Desktop,electronics,0
1,ca60c3c8-16f2-41ac-a5eb-dd106b3957f5,2024-08-09 04:21:54,110.224.109.190,80.911498,113.102799,Taylorview,5975.97,UPI,Tablet,fashion,0
1,528264e5-457d-42b9-8bd2-3b5ea350ddc0,2024-09-30 12:11:13,209.2.130.92,30.5915175,-34.544993,West Erin,1986.05,Net Banking,Mobile,grocery,1
1,5f639eb0-d1b8-4ebb-9c60-6086a25d46a7,2024-09-14 13:47:49,209.244.202.24,-16.3687335,147.482888,Danielside,1874.52,UPI,Desktop,fashion,1
1,444fbc71-9e0d-4daf-ae88-ebde153294d7,2024-07-19 06:36:08,125.160.179.125,-64.867711,-38.745132,Phelpsburgh,3964.64,Net Banking,Desktop,grocery,0
1,127e22ec-2a61-4cd7-985a-bb707115d892,2024-09-08 17:40:49,201.177.24.237,-49.0573915,154.151410,Debbieport,6286.06,UPI,Mobile,electronics,1
1,0c8f2944-25ab-44e2-8a27-b681861a247b,2024-03-04 19:51:43,120.17.196.120,-14.338262,32.513912,Martinezberg,6629.33,Credit Card,Desktop,grocery,0
1,6e8991af-72bf-4dfc-afb5-2bc066c2002d,2024-11-08 06:14:47,121.237.252.178,-59.8340835,-160.108400,West Natasha,665.22,UPI,Mobile,grocery,1
1,c1766982-1808-41cd-adf0-42afc6510670,2024-08-13 19:42:29,157.176.113.242,59.443338,-114.085392,Lake Luis,4754.02,Credit Card,Mobile,grocery,0
1,c74408fd-657e-42fe-b2e1-c091b234a3ee,2024-09-29 13:48:42,146.211.176.25,-42.5569465,-125.952221,South Lorichester,6444.79,UPI,Tablet,grocery,0
1,e25baffa-bbac-4d40-acf8-e247ada51c02,2024-09-13 23:26:24,3.209.9.39,-55.949210,-5.009175,Ianport,7996.71,UPI,Desktop,entertainment,1
1,8e62854e-573e-4ff7-aa0f-3294d39a6a79,2024-03-01 00:18:27,25.158.114.114,59.219599,70.689045,Kathrynberg,5998.2,Net Banking,Tablet,food,0
1,7e5e49ed-4faf-41bf-9dfc-9d9a3e0cf700,2024-10-27 09:30:22,164.131.199.115,41.1428545,-118.072496,East Danielhaven,3527.73,Debit Card,Tablet,food,1
1,ac87e55b-712a-4d9e-bde4-e8887bf44c4e,2024-08-05 19:14:06,217.17.109.21,2.807892,-84.590519,West Christopherbury,7595.45,PayPal,Mobile,entertainment,0
1,5a235cb9-9e5f-4988-a3b3-04ab9f4320a7,2024-10-08 03:32:40,180.176.238.9,42.8086105,-154.898917,Alanmouth,359.94,UPI,Tablet,food,0
1,971aa120-3850-456a-a27c-243a59e217ab,2024-08-11 11:00:38,144.211.196.182,27.9472935,140.838661,West Seanland,887.3,Net Banking,Tablet,food,0
1,47432df9-9f4f-41d4-a1dc-f04fcd3dcd53,2024-10-07 20:12:33,23.203.143.165,82.8663895,-107.807819,Lake Kendratown,4173.87,Net Banking,Tablet,electronics,0
1,98636f94-48d4-4083-a5c6-789897e41ca6,2024-04-14 16:04:44,66.159.223.67,18.1790425,-83.880374,Hillport,3738.73,UPI,Tablet,entertainment,1
1,fbc97725-1147-4dc6-a90d-479ed0cac3d6,2024-02-28 21:23:20,121.212.36.4,0.373611,-147.691952,Maryville,8049.62,Net Banking,Tablet,entertainment,1
1,89bd49b5-b63b-4216-9f5e-fe53c690f0f6,2024-07-05 01:44:50,57.36.61.144,-87.819156,-1.042438,North Sarafort,7225.86,UPI,Mobile,electronics,1
1,c2e5c855-3ba6-409f-ba27-155b8a9ebd29,2024-09-06 07:06:06,42.161.185.183,21.670419,-143.135142,West William,5780.72,Net Banking,Tablet,fashion,0
1,c06d2f2b-d42f-421d-9eae-df0c6fad5afa,2024-04-12 02:08:52,42.42.248.158,37.5327175,151.413306,Flemingstad,7318.77,UPI,Desktop,entertainment,0
1,28258477-aae9-4d05-bb4f-f92021ffe311,2024-08-20 03:11:42,138.250.141.121,-37.8415835,-67.770472,North Robertberg,6742.27,UPI,Desktop,fashion,1
1,44ec1a83-b579-428a-8a14-60dd1a303867,2024-03-25 13:09:12,147.2.138.239,-80.1810535,170.711978,Taylorview,2797.88,UPI,Tablet,fashion,0
1,659f73fa-ebdf-4456-9db8-e29bf1c30454,2024-06-30 07:05:29,147.18.139.218,20.9698115,-3.667203,Nortonborough,9052.89,PayPal,Desktop,electronics,0
1,224a59d5-ea78-41ce-ae60-772ca3f0aa6b,2024-05-01 12:36:18,46.240.43.230,-76.2186775,-177.776631,Brendamouth,8603.49,Debit Card,Tablet,electronics,0
1,004b5bcd-5316-454f-aad4-5d74125cf322,2024-04-10 09:33:20,80.236.132.136,47.5088685,-141.018720,Oliviamouth,5892.15,Credit Card,Desktop,food,0
1,e771ec6d-9c8f-4a8e-af1e-981aba10b516,2024-01-29 18:08:56,83.154.39.251,-21.787296,-95.766233,Matthewville,8321.66,PayPal,Desktop,entertainment,1
1,bfd85e10-335f-40ff-92ca-2ae4f8280bf7,2024-01-24 17:55:17,26.119.124.183,25.5587105,153.286397,Birdmouth,5733.58,UPI,Mobile,grocery,0
1,f60220c3-3813-4a3e-a0a3-0fda6ed480b8,2024-05-01 19:44:49,202.182.31.176,-45.959066,164.336669,Michellemouth,2043.71,UPI,Tablet,grocery,0
1,8425e649-922f-418a-a5d5-08cd7856084f,2024-06-13 03:24:17,115.196.139.84,-20.9840035,166.750321,New Sharonmouth,9401.91,Net Banking,Desktop,fashion,1
1,3bed7909-1757-4f70-b07a-27319313bc45,2024-02-17 08:28:11,121.21.80.64,-36.197356,76.494020,North Andrew,3500.31,Debit Card,Mobile,electronics,1
1,e0d5b3bd-8e31-43aa-8e17-e7cee2b62c1a,2024-05-15 15:57:10,113.110.210.111,-54.8868585,-147.923761,Andersonview,2602.03,PayPal,Mobile,fashion,0
1,d57e7d47-7f90-4fbc-a2a3-8b733c9f0bbb,2024-07-09 23:04:00,100.51.54.228,-46.348240,-37.212291,South Brandishire,9149.22,Credit Card,Mobile,entertainment,1
1,b5beca7f-36a1-4404-abc7-01d14d4fc2f5,2024-11-27 08:04:24,169.196.28.112,-29.3056005,86.596778,Vaughnmouth,8049.29,Credit Card,Tablet,entertainment,0
1,01b3d7ff-6886-4586-9998-e5221d32d364,2024-12-06 20:35:56,204.25.223.99,7.7771165,-162.344445,New Anneburgh,3420.98,UPI,Desktop,entertainment,0
1,a4d88da6-5286-4eaa-ac9c-a4fb6f888e68,2024-02-11 08:59:58,106.68.75.112,44.1261935,94.896742,Austinside,5384.13,Net Banking,Desktop,electronics,1
1,a50170b3-9c42-40b7-bcb5-8a4c42ea3551,2024-03-29 05:32:43,158.15.240.30,89.1789485,71.013869,Lake Veronica,1924.74,PayPal,Desktop,electronics,0
1,465996dc-daa0-428e-955f-4e3a3b1a7634,2024-08-12 20:29:24,95.10.158.114,-9.204744,-22.813859,Lindsayland,1946.55,Credit Card,Tablet,fashion,1
1,48fc32b9-ab4d-4fe7-864e-5c4c39bc07c6,2024-04-30 00:45:34,121.2.9.34,28.239000,-171.501395,Wendyton,6861.18,PayPal,Mobile,entertainment,1
1,5dab0d03-3fe8-443b-8551-411dd46f9192,2024-11-25 15:58:34,112.140.21.1,-3.1689325,136.178352,Matachester,1492.1,Credit Card,Desktop,entertainment,1
1,e877cb72-fe3a-4743-9200-c0c2857cfe7d,2024-09-23 12:57:57,196.201.222.82,36.949345,-175.695884,West Zachary,2252.73,Credit Card,Mobile,electronics,1
1,77a9da18-01d1-4285-8716-c0c55fbcc9b2,2024-09-19 04:40:07,165.84.201.7,-73.9445405,-120.127783,Cuevasshire,1094.45,PayPal,Desktop,food,1
1,9ca136b7-0491-4a5d-8283-d54a61e0215c,2024-03-14 08:52:33,68.170.59.39,-3.026410,-15.119831,West Mary,8157.64,Net Banking,Desktop,grocery,1
1,a47d6be5-c092-4aed-904a-8e6a0573b875,2024-07-03 07:19:26,8.203.242.158,87.991615,-11.172357,Cobbmouth,9153.78,UPI,Desktop,food,1
1,5580470e-cd99-4c6c-8cf5-a5d00a42e4c6,2024-08-29 17:09:03,55.8.142.183,-49.714762,108.101226,Lake Jasminefort,9707.84,UPI,Desktop,entertainment,1
1,1aed136f-f1f8-457b-af20-14a20a012472,2024-08-17 08:58:36,62.22.133.39,-37.9877835,-167.272218,South Carolynside,7560.64,Credit Card,Mobile,food,0
1,36cf245b-9953-47a6-8ae4-b090d7b74b36,2024-08-16 12:51:20,64.70.143.15,-17.879556,-151.059640,Lake Daniel,8468.45,Net Banking,Tablet,electronics,1
1,1671e71b-c04e-4732-9429-c5cad67bccb5,2024-05-07 14:40:48,24.43.2.82,-71.059895,7.325111,West Donaldmouth,2249.53,UPI,Desktop,electronics,1
1,0fdc8a49-f6b0-488f-ba1d-4aec15a86a65,2024-03-12 08:53:56,102.13.88.10,36.5546165,24.496051,New Gailview,1816.39,PayPal,Desktop,grocery,0
1,9227861a-6cd3-410e-88b0-2f25bdd9b6c0,2024-05-24 23:14:37,191.237.52.70,-56.6583055,7.830129,Jacksonland,5509.0,PayPal,Tablet,grocery,0
1,d6b5bf11-c340-438e-8216-57d659307201,2024-05-28 21:18:12,53.197.127.41,30.1473005,176.833465,Port Johnnyview,6475.88,Net Banking,Mobile,grocery,0
1,e68073b7-40a5-4984-9295-3c835c1880bd,2024-09-10 09:32:00,219.163.65.15,24.759809,-34.813052,East Allisonton,1867.91,Net Banking,Desktop,food,1
1,d6aa6383-7977-4329-8592-f515b3a0bcf2,2024-03-04 05:24:21,112.93.71.126,-55.0504775,-57.165070,Gailmouth,2126.74,Net Banking,Tablet,electronics,1
1,1b4f610b-9685-438d-9cb0-52d1c0016489,2024-02-10 18:06:38,16.90.209.67,-10.660521,130.980550,East Kyle,8653.68,Net Banking,Mobile,fashion,0
1,3d1d3f36-845f-4b0b-bd20-03a665b44bac,2024-09-08 18:52:57,9.118.207.101,-76.091940,-55.702598,West Donaldside,3398.75,UPI,Mobile,electronics,1
1,6821849f-33bd-4579-af61-359185169924,2024-10-20 11:54:52,68.5.217.140,75.453662,48.536670,North Carolyn,3164.4,PayPal,Desktop,food,1
1,e9e1fb38-b282-4324-a9c6-71763f34a2a0,2024-07-22 02:17:10,74.22.82.102,12.485439,-81.102319,New Shannon,9829.33,UPI,Tablet,entertainment,1
1,629830bd-8c57-44be-8460-56a6b5739695,2024-12-12 01:53:31,19.169.39.188,-8.4934505,-105.479628,Emilyshire,1793.56,Debit Card,Mobile,food,0
1,99d94cb1-f738-4584-b993-44e3064ea0b2,2024-03-06 08:19:58,49.5.209.49,-38.0146055,-46.637649,New Morganburgh,7631.17,Debit Card,Desktop,electronics,0
1,2c95941d-133f-4622-8ec2-963c4fb80a4d,2024-12-14 07:39:14,35.116.189.115,8.4243025,9.223132,East Charlesville,8275.26,Net Banking,Mobile,entertainment,0
1,0ff58159-67c1-4adc-9d4d-c437d9d10855,2024-03-18 20:48:54,169.124.45.49,-53.353174,-66.093884,Melanieton,1779.0,PayPal,Desktop,grocery,0
1,15c3a66c-c687-4029-90ea-57075be426a6,2024-06-27 02:54:24,188.26.226.200,70.180838,-85.879548,Perrychester,3650.13,Net Banking,Mobile,fashion,0
1,0b8d196d-0b49-478c-9a38-32f55da3c448,2024-12-06 00:45:08,149.73.244.155,-18.602817,34.431986,Cathyland,3766.7,PayPal,Mobile,food,0
1,3f9e8c22-ccc1-4149-becb-26032c29cd86,2024-11-18 00:43:59,133.80.175.69,43.8316015,59.084477,Hoffmanstad,6771.16,PayPal,Tablet,food,1
1,8bb7ad1b-d456-4abc-9a6b-a88e6c58f261,2024-05-03 11:55:43,14.208.38.130,-79.978164,-120.460058,Port Ashleystad,4143.46,PayPal,Tablet,entertainment,0
1,d694b300-f8be-4aac-bc38-be2767c56a67,2024-12-01 01:59:53,159.121.221.152,-40.114603,-125.669347,Michaelview,8641.78,Credit Card,Mobile,fashion,0
1,fdd73c76-e4cb-4ea3-b371-683fad32c095,2024-12-12 02:21:20,217.242.21.204,-73.343527,113.530760,New Jennifer,5962.82,Debit Card,Tablet,entertainment,0
1,a91e7bc0-2d67-414f-8611-32524de5608f,2024-07-19 05:33:35,203.212.76.178,45.429419,-159.921459,West Michaelview,7848.56,PayPal,Tablet,entertainment,0
1,d8926f10-a910-45a8-a3f6-3a13403acbb9,2024-01-15 18:52:02,185.31.133.159,-9.6164405,165.908531,Wilsonstad,6180.75,Debit Card,Desktop,grocery,1
1,1283f2a8-4c82-490c-9f56-1699b6ff8942,2024-08-06 23:45:53,11.202.67.121,-50.051249,-93.498661,Leemouth,7793.63,Net Banking,Mobile,fashion,1
1,83f4717c-c62f-4104-a132-294165e92754,2024-06-28 11:07:28,151.98.142.86,-89.394153,-89.292525,Williamtown,8143.44,PayPal,Mobile,entertainment,1
1,0dac3838-72ae-4a11-8fdd-48a187a66cdc,2024-05-10 14:26:26,215.125.137.139,-3.8527825,-36.893757,Loganbury,5069.99,UPI,Tablet,grocery,0
1,2c0fb982-aa3f-4175-a451-7b785f6ffa80,2024-02-15 06:48:52,183.234.10.252,-88.406264,-99.973054,Cruztown,1398.36,Debit Card,Tablet,fashion,1
1,b421f1ff-2b2c-42ba-b2bb-c4bc7dba605e,2024-09-05 00:10:10,73.186.254.24,-64.412238,73.202294,Griffinfurt,7980.17,PayPal,Desktop,grocery,1
1,f7910881-fcda-4a61-9bb8-09a733b46d5a,2024-11-21 14:04:55,111.143.167.204,-24.943357,33.814719,North Veronica,528.13,Debit Card,Desktop,food,1
1,a00aa0ce-1c94-4653-a884-1f5ca3db9e7a,2024-04-05 02:25:03,99.204.246.157,-56.469879,-46.894781,Meganburgh,7138.04,UPI,Desktop,food,1
1,66b72f33-42fe-40d1-abfd-945633add7c5,2024-02-07 19:56:18,52.26.221.93,-36.4158485,7.610835,Roblesbury,4346.87,Debit Card,Desktop,entertainment,0
1,bf67b862-c6b0-441a-9c72-b1938d749b63,2024-04-20 02:19:55,63.35.205.48,-87.1748885,-102.881405,Dayburgh,8210.67,Net Banking,Desktop,grocery,1
1,9f68bc9a-38fd-4ed9-b08a-5edbb2002ad5,2024-09-17 11:41:14,165.164.118.247,0.9039965,-97.546629,North Laura,8141.14,Debit Card,Tablet,fashion,1
1,03328a9a-5a7f-4df7-9125-c2597a37bcdd,2024-08-12 01:25:05,17.71.94.177,-35.281058,4.000911,Erikbury,7412.37,Credit Card,Mobile,grocery,0
1,ac925799-63be-43bd-94b8-d2a2fbaa0313,2024-11-06 23:01:29,192.225.45.237,2.2537585,-177.817273,Cardenasland,7512.21,Net Banking,Tablet,fashion,1
1,39978646-e413-44ae-8ffa-009e87376e93,2024-11-29 13:07:11,169.198.11.202,84.9813335,-164.173174,Jenniferberg,2887.57,PayPal,Desktop,fashion,1
1,000cde28-bfdc-4cf8-a341-ec27add4d5ae,2024-07-02 01:20:40,70.223.252.157,50.2256345,44.615659,Williamschester,6329.36,Credit Card,Tablet,electronics,0
1,35d79828-3eb6-4447-89f1-c9d7068e2e3a,2024-11-26 21:40:31,203.197.131.134,79.3105165,-113.522690,Tracyland,6572.53,PayPal,Desktop,fashion,0
1,10e6341d-ee26-4040-967c-ebb6bd1ab05b,2024-01-21 05:21:19,110.235.108.240,-17.648878,-1.392751,Jamieport,3544.21,UPI,Tablet,entertainment,0
1,60f166ef-ba6d-4354-a456-692295b00416,2024-01-08 07:58:47,138.10.11.191,-15.013360,74.909870,East Sarah,6941.36,Net Banking,Desktop,food,1
1,add71c03-2ec3-4c08-828b-8bcbe1ae00f5,2024-10-14 06:48:08,155.189.105.167,81.5384015,140.942843,West Amandabury,1779.74,PayPal,Desktop,entertainment,1
1,d3ed823d-7a80-4645-bb89-4b1c1cc45d4b,2024-02-18 13:16:24,117.136.116.86,64.1074105,56.120801,Lake Shawnhaven,6914.05,Debit Card,Desktop,food,0
1,61d25154-a1ce-4219-959e-ea39d1b8e2b4,2024-07-15 13:49:46,136.114.93.199,38.485637,-149.479089,Lake Cheyenneville,2215.8,Net Banking,Mobile,electronics,0
1,59c4a14c-a825-4161-9663-ec4f650c1be7,2024-02-11 18:02:50,194.92.3.154,-72.699817,-24.106881,East Jasonmouth,4446.05,Debit Card,Mobile,fashion,1
1,5a778288-0e1d-4a7a-880f-69d07c3e4981,2024-05-27 06:40:40,166.38.242.195,-47.389813,49.101969,North Sharonport,1805.26,PayPal,Mobile,grocery,0
1,29bf95cc-a6c0-4857-b8f6-e09734fc1124,2024-10-21 17:17:06,61.150.13.25,35.429043,95.664688,Port Anthony,8774.42,Debit Card,Tablet,entertainment,1
1,3241fb1b-b937-4652-993b-98906e6cba6f,2024-06-05 14:20:02,213.161.170.214,43.7808205,-175.645486,North Angela,5441.82,Debit Card,Tablet,fashion,0
1,6a4f8f77-3092-47e2-b00b-4cf54f81c3b4,2024-07-22 22:11:59,13.70.107.64,48.3310855,-80.448174,Moralesfurt,986.75,Net Banking,Tablet,grocery,1
1,62c4b071-89da-4b23-ba6f-e3ca9722cbd4,2024-11-19 02:13:34,94.143.114.103,-89.0926675,-168.132602,South Lauramouth,663.96,Debit Card,Desktop,grocery,1
1,12358183-b07f-4fe9-b4d0-94691f498c4b,2024-10-14 17:13:51,169.171.207.15,71.7599495,-12.459274,Timton,9115.48,PayPal,Tablet,grocery,0
1,dc29e15c-ff5c-47c5-be59-6cbe9a495c1e,2024-10-13 03:08:26,200.4.200.38,39.0367585,-177.878029,Deannaberg,9520.64,Net Banking,Mobile,entertainment,1
1,ecd80cd9-e1b1-49c8-ae9f-ae2045b87ec8,2024-01-08 15:42:07,8.233.6.10,-66.4184645,-147.335938,North Brian,6125.74,Debit Card,Desktop,electronics,0
1,02708687-e0d7-43a8-83fa-238a009e1907,2024-03-22 10:13:25,198.96.112.49,-85.9358025,104.508223,South Alexanderfurt,7516.07,Net Banking,Desktop,entertainment,0
1,c6be3c31-7777-49c3-a452-7cd8a419fbc1,2024-02-17 01:50:47,199.19.131.38,20.2059085,-58.163652,East Adam,3483.54,UPI,Desktop,electronics,0
1,d6b26469-ba12-4d5a-90f9-05286eed07bf,2024-12-12 09:25:55,48.40.55.235,-31.848630,-115.094327,Amandaborough,2537.3,Net Banking,Mobile,electronics,0
1,efc8247a-147a-4eb9-81c0-d98b72257aca,2024-11-17 15:23:48,139.157.224.10,4.1444555,152.575640,South Shane,5777.84,Credit Card,Mobile,grocery,0
1,7c00fe35-c942-426c-88a5-ef98b4fc76b7,2024-05-09 11:18:30,111.230.40.82,56.783570,-88.837632,Arnoldstad,1710.93,PayPal,Tablet,grocery,0
1,d9768115-2482-449d-8265-62c7fbd939c0,2024-08-05 19:36:08,32.154.194.49,-70.1937205,108.466289,Port Stevetown,2247.27,Debit Card,Mobile,entertainment,1
1,67b2bda9-d096-44f3-9a44-d5ab63e3beb2,2024-10-26 14:55:06,79.84.82.254,55.2992605,44.474239,Port Jill,7452.31,UPI,Tablet,food,1
1,1bbe0880-b983-4ca1-92b0-1505a157c0f9,2024-09-14 15:08:40,1.185.22.77,-35.6917555,-164.728729,Elizabethberg,1638.64,Net Banking,Tablet,grocery,0
1,41d1eaad-f8da-4226-a4f1-944f7ffb436a,2024-12-13 05:30:50,45.126.255.229,-51.0703525,4.873989,Jasonberg,2005.65,Credit Card,Mobile,entertainment,1
1,1b8b3170-e93e-425b-8860-e8992278bf12,2024-09-01 00:27:34,132.101.9.176,39.165658,167.069322,Port Kathleenburgh,6654.98,Credit Card,Mobile,fashion,0
1,6c700451-c971-4f25-8113-ad33f1acb8bd,2024-08-22 01:40:35,141.79.236.75,-70.4351585,-23.439585,Greenstad,4020.34,PayPal,Desktop,grocery,1
1,21034d80-3101-4280-9550-fb4e50240ddf,2024-03-24 05:31:39,66.97.22.109,64.919895,120.480837,Smithton,4959.82,Credit Card,Tablet,food,1
